id,make,model,year,VClass,drive,trans,fuelType,cylinders,displ,pv2,pv4,city,UCity,highway,UHighway,comb,co2,feScore,ghgScore,trans_type
549,33280,Ford,Fusion FWD,2013,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,1.6,0,100,23.9687,30.8291,35.4917,51.8119,28.0697,318,7,7,Automatic
550,33281,Bentley,Continental GTC,2013,Subcompact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,12,6.0,86,0,12.0226,14.4,20.0478,26.7,14.6641,604,3,3,Automatic
551,33282,Lexus,IS F,2013,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,5.0,0,88,15.8028,19.6,22.9789,32.1,18.3867,475,4,4,Automatic
552,33283,Lexus,IS 350 AWD,2013,Subcompact Cars,All-Wheel Drive,Automatic (S6),Premium Gasoline,6,3.5,0,88,19.0736,24.0,25.6084,36.1,21.548,409,5,5,Automatic
553,33284,Lexus,IS 350/IS 350C,2013,Subcompact Cars,Rear-Wheel Drive,Automatic (S6),Premium Gasoline,6,3.5,77,88,19.2932,24.3,26.6469,37.7,22.0289,402,5,5,Automatic
554,33285,Lexus,IS 250 AWD,2013,Subcompact Cars,All-Wheel Drive,Automatic (S6),Premium Gasoline,6,2.5,0,88,20.5296,26.0,26.9053,38.1,22.9801,385,6,6,Automatic
555,33286,Lexus,IS 250/IS 250C,2013,Subcompact Cars,Rear-Wheel Drive,Automatic (S6),Premium Gasoline,6,2.5,77,88,20.937,26.5643,29.0692,41.4776,23.9523,369,6,6,Automatic
556,33287,Cadillac,ATS AWD,2013,Compact Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.0,0,91,20.0948,25.4,29.3376,41.9,23.4143,379,6,6,Automatic
557,33288,Lexus,CT 200h,2013,Compact Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.8,0,0,43.0,71.6404,40.0,69.442,42.0,218,10,10,Automatic
558,33289,Toyota,Yaris,2013,Compact Cars,Front-Wheel Drive,Automatic 4-spd,Regular Gasoline,4,1.5,0,0,29.8859,39.5,34.6314,50.4,31.8499,278,8,8,Automatic
559,33290,Toyota,Yaris,2013,Compact Cars,Front-Wheel Drive,Manual 5-spd,Regular Gasoline,4,1.5,0,0,30.1369,39.8785,36.2073,52.9931,32.5961,271,8,8,Manual
560,33291,Lincoln,MKZ FWD,2013,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.0,0,99,22.3233,28.5,32.2893,46.6,25.9239,343,7,7,Automatic
561,33292,Lincoln,MKZ AWD,2013,Midsize Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.0,0,99,21.666,27.5792,30.7643,44.1595,24.992,358,6,6,Automatic
562,33293,Lincoln,MKZ AWD,2013,Midsize Cars,All-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.7,0,99,18.117,22.7,25.6735,36.2,20.8829,426,5,5,Automatic
563,33294,Lincoln,MKZ FWD,2013,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.7,0,99,18.5595,23.3,27.2277,38.6,21.663,410,5,5,Automatic
564,33295,Lincoln,MKZ Hybrid FWD,2013,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,2.0,0,99,38.0,60.4817,37.0,58.4057,38.0,242,9,9,Automatic
565,33296,BMW,ActiveHybrid 7L,2013,Large Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,0,115,22.4345,28.2457,30.4353,43.1236,25.4445,350,6,6,Automatic
566,33309,Lotus,Evora,2013,Minicompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,6,3.5,48,48,17.9664,21.4739,26.4719,34.6744,21.0032,420,5,5,Manual
567,33310,Lotus,Evora,2013,Minicompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,6,3.5,48,48,17.3694,20.8037,25.5023,33.7799,20.2797,433,5,5,Manual
568,33311,Lotus,Evora,2013,Minicompact Cars,Rear-Wheel Drive,Automatic (S6),Premium Gasoline,6,3.5,48,48,19.5874,23.6704,27.9648,38.4454,22.6393,390,6,6,Automatic
569,33312,Lotus,Evora,2013,Minicompact Cars,Rear-Wheel Drive,Automatic (S6),Premium Gasoline,6,3.5,48,48,18.5699,22.4536,28.0527,37.5581,21.9015,402,5,5,Automatic
570,33313,Bentley,Continental GT,2013,Compact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,12,6.0,89,0,12.4737,15.4,21.0866,28.3,15.2827,580,3,3,Automatic
571,33314,Cadillac,ATS,2013,Compact Cars,Rear-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.0,0,91,20.7461,26.2996,30.5383,43.8,24.2444,366,6,6,Automatic
572,33315,Toyota,Prius c,2013,Compact Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.5,0,0,52.5341,71.7931,46.2697,69.5526,49.5173,179,10,10,Automatic
573,33316,Chevrolet,Sonic RS,2013,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.4,0,91,26.8552,35.0,33.1568,48.0,29.3668,301,8,8,Manual
574,33317,Chevrolet,Sonic RS,2013,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,1.4,0,91,24.6475,31.8,32.5377,47.0,27.6665,321,7,7,Automatic
575,33318,Jaguar,XF,2013,Midsize Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,0,95,17.45,21.8,27.2921,38.7,20.8303,427,5,5,Automatic
576,33319,Jaguar,XF AWD,2013,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,0,95,16.0289,19.9,25.478,35.9,19.2399,461,4,4,Automatic
577,33320,Lexus,LS 460,2013,Midsize Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,4.6,0,103,16.1793,20.1,23.9047,33.5,18.9327,468,4,4,Automatic
578,33321,Lexus,LS 460 AWD,2013,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,8,4.6,0,103,15.6666,19.4195,22.9523,32.0599,18.2774,485,4,4,Automatic
579,33322,Lexus,LS 460 L,2013,Midsize Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,4.6,0,102,16.1793,20.1,23.9047,33.5,18.9327,468,4,4,Automatic
580,33323,Lexus,LS 460 L AWD,2013,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,8,4.6,0,102,15.6666,19.4195,22.9523,32.0599,18.2774,485,4,4,Automatic
581,33324,Toyota,Prius,2013,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.8,0,0,49.299,71.6404,45.8034,69.442,47.6621,186,10,10,Automatic
582,33325,Jaguar,XJ,2013,Large Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,5.0,0,102,14.8943,18.4,22.9126,32.0,17.6782,503,4,4,Automatic
583,33326,Jaguar,XJ LWB,2013,Large Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,5.0,0,109,14.8943,18.4,22.9126,32.0,17.6782,503,4,4,Automatic
584,33327,Jaguar,XJ AWD,2013,Large Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,0,102,16.1041,20.0,24.2996,34.1,18.9856,468,4,4,Automatic
585,33328,Jaguar,XJ LWB AWD,2013,Large Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,0,109,16.0289,19.9,24.2339,34.0,18.91,470,4,4,Automatic
586,33335,Toyota,Prius Plug-in Hybrid,2013,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.8,0,0,50.5282,70.9,48.7284,68.4,49.7021,133,10,10,Automatic
587,33336,Ford,C-MAX Energi Plug-in Hybrid,2013,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,2.0,0,100,40.4488,55.0,36.2655,51.4,38.4528,129,10,10,Automatic
588,33341,Cadillac,ATS,2013,Compact Cars,Rear-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.0,0,91,19.4752,24.5491,29.1471,41.6,22.8938,389,6,6,Manual
589,33342,Jaguar,XF,2013,Midsize Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,5.0,0,95,15.0794,18.6437,22.8419,31.8935,17.8018,500,4,4,Automatic
590,33343,Mercedes-Benz,E400 Hybrid,2013,Midsize Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,0,98,23.8171,31.3974,30.4682,41.9549,26.4116,336,7,7,Automatic
591,33344,Mercedes-Benz,E350 Bluetec,2013,Midsize Cars,Rear-Wheel Drive,Automatic 7-spd,Diesel,6,3.0,0,97,21.4659,27.3,31.6665,45.6,25.105,406,6,5,Automatic
592,33345,Nissan,Sentra,2013,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.8,0,96,26.7869,34.9,34.8757,50.8,29.9084,297,8,8,Manual
593,33346,Nissan,Sentra,2013,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.8,0,96,30.1248,39.8602,38.1398,56.2133,33.2711,268,9,9,Automatic
594,33347,Nissan,Sentra,2013,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.8,0,96,29.3347,38.6721,37.7432,55.5488,32.6032,273,8,8,Automatic
595,33348,Toyota,Avalon,2013,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.5,0,104,20.6979,26.2329,30.43,43.628,24.1775,365,6,6,Automatic
596,33349,Jaguar,XJ LWB,2013,Large Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,5.0,0,109,15.6519,19.4,24.431,34.3,18.6711,475,4,4,Automatic
597,33350,Jaguar,XJ,2013,Large Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,0,102,17.9691,22.5,26.7761,37.9,21.0908,423,5,5,Automatic
598,33351,Mercedes-Benz,S350 Bluetec 4matic,2013,Large Cars,4-Wheel Drive,Automatic 7-spd,Diesel,6,3.0,0,109,20.8906,26.5,30.7898,44.2,24.4243,416,6,5,Automatic
599,33366,Volkswagen,Jetta Hybrid,2013,Compact Cars,Front-Wheel Drive,Automatic (AM-S7),Premium Gasoline,4,1.4,0,94,41.2088,57.5,48.231,65.3,44.098,200,10,10,Automatic
600,33369,Audi,RS 5 Cabriolet,2013,Subcompact Cars,All-Wheel Drive,Automatic (AM-S7),Premium Gasoline,8,4.2,81,0,15.8793,19.2,22.1836,28.9,18.2078,486,4,4,Automatic
601,33370,Jaguar,XF,2013,Midsize Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,95,18.9532,24.1,29.9574,40.1,22.7065,387,6,6,Automatic
602,33371,Lexus,LS 600h L,2013,Midsize Cars,All-Wheel Drive,Automatic (AV-S8),Premium Gasoline,8,5.0,0,102,18.5679,24.7,23.25,30.3,20.4182,432,5,5,Automatic
603,33372,Toyota,Camry,2013,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.5,0,103,24.5229,31.6214,34.0986,49.53,28.0701,316,7,7,Automatic
604,33373,Toyota,Avalon Hybrid,2013,Midsize Cars,Front-Wheel Drive,Automatic (AV-S6),Regular Gasoline,4,2.5,0,104,40.329,56.1,38.8094,54.2,39.6307,224,10,10,Automatic
605,33374,Toyota,Camry Hybrid LE,2013,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,2.5,0,103,41.8029,58.5,38.0722,56.1,40.0374,220,10,10,Automatic
606,33375,Toyota,Camry Hybrid XLE,2013,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,2.5,0,103,39.7466,55.0636,37.1474,54.554,38.5333,229,10,10,Automatic
607,33376,Toyota,Avalon,2013,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.5,0,104,21.3224,27.1,30.1602,43.2,24.5611,361,6,6,Automatic
608,33377,Toyota,Camry,2013,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,6,3.5,0,103,21.3224,27.1,30.1602,43.2,24.5611,361,6,6,Automatic
609,33388,Aston Martin,DB9,2013,Minicompact Cars,Rear-Wheel Drive,Automatic (S6),Premium Gasoline,12,5.9,78,0,13.154000000000002,16.1279,18.7365,25.7967,15.1907,585,3,3,Automatic
610,33398,Ford,Fusion Energi Plug-in Hybrid,2013,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,2.0,0,103,40.4488,55.0,36.2655,51.4,38.4528,129,10,10,Automatic
611,33399,Mazda,6,2014,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.5,0,100,25.0677,32.4042,36.0574,52.7451,29.0523,305,7,7,Manual
612,33400,Mazda,6,2014,Midsize Cars,Front-Wheel Drive,Automatic (S6),Regular Gasoline,4,2.5,0,100,26.1074,33.9088,36.761,53.9111,30.0228,295,8,8,Automatic
613,33406,Ford,Mustang,2014,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Regular Gasoline,6,3.7,83,0,18.5595,23.3,28.574,40.7,22.0347,403,5,5,Manual
614,33407,Ford,Mustang,2014,Subcompact Cars,Rear-Wheel Drive,Automatic 6-spd,Regular Gasoline,6,3.7,83,0,19.2053,24.1798,30.4395,43.6431,23.0301,386,6,6,Automatic
615,33408,Ford,Mustang,2014,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,8,5.8,83,0,15.1851,18.7831,23.8218,33.3743,18.1455,489,4,4,Manual
616,33409,Ford,Mustang,2014,Subcompact Cars,Rear-Wheel Drive,Automatic 6-spd,Regular Gasoline,8,5.0,83,0,17.7061,22.1449,25.2143,35.4958,20.4458,433,5,5,Automatic
617,33414,Dodge,Dart,2013,Midsize Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,2.0,0,0,23.6998,30.446,32.8158,47.4487,27.0857,327,7,7,Automatic
618,33415,Nissan,Sentra FE,2013,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.8,0,96,29.9096,39.5358,38.6655,57.0972,33.3033,267,9,9,Automatic
619,33430,Ford,Mustang Convertible,2014,Subcompact Cars,Rear-Wheel Drive,Automatic 6-spd,Regular Gasoline,6,3.7,81,0,19.2302,24.2139,29.0855,41.5031,22.6899,392,6,6,Automatic
620,33431,Ford,Mustang,2014,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Regular Gasoline,8,5.0,83,0,15.5004,19.1995,25.2823,35.6,18.7681,473,4,4,Manual
621,33432,Nissan,GT-R,2014,Subcompact Cars,All-Wheel Drive,Automatic (AM6),Premium Gasoline,6,3.8,79,0,16.4644,20.2688,22.5041,30.1556,18.726,472,4,4,Automatic
622,33433,Audi,A8 L,2014,Large Cars,All-Wheel Drive,Automatic (S8),Diesel,6,3.0,0,107,23.8727,29.9399,36.3252,51.4,28.2271,360,7,6,Automatic
623,33448,Aston Martin,DB9,2014,Minicompact Cars,Rear-Wheel Drive,Automatic (S6),Premium Gasoline,12,5.9,78,0,13.154000000000002,16.1279,18.7365,25.7967,15.1907,585,2,2,Automatic
624,33449,Aston Martin,Vanquish,2014,Minicompact Cars,Rear-Wheel Drive,Automatic (S6),Premium Gasoline,12,5.9,78,0,13.154000000000002,16.1279,18.7365,25.7967,15.1907,585,2,2,Automatic
625,33450,Aston Martin,Rapide S,2014,Subcompact Cars,Rear-Wheel Drive,Automatic (S6),Premium Gasoline,12,5.9,0,83,13.154000000000002,16.1279,18.7365,25.7967,15.1907,585,2,2,Automatic
626,33451,Roush Performance,Stage 3 Mustang,2014,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,8,5.0,83,0,14.0551,17.3,21.7131,30.2,16.7066,530,3,3,Manual
627,33469,BMW,320i,2013,Compact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.0,0,96,22.962,29.4,34.7525,50.5982,27.0993,326,7,7,Manual
628,33470,BMW,320i xDrive,2013,Compact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,96,22.8579,29.2529,34.1409,49.5988,26.8511,332,7,7,Automatic
629,33471,Honda,Civic,2013,Compact Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.4,83,95,21.6,26.1,30.8,43.0,24.9542,354,6,6,Manual
630,33472,MINI,Cooper Countryman Coupe,2013,Compact Cars,Front-Wheel Drive,Automatic (S6),Premium Gasoline,4,1.6,0,0,24.8563,32.1,29.401,42.0,26.7145,332,7,7,Automatic
631,33473,MINI,Cooper Countryman Coupe,2013,Compact Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,4,1.6,0,0,27.2499,35.5789,33.8719,49.1607,29.8785,297,8,8,Manual
632,33477,Roush Performance,Stage 3 Mustang,2014,Subcompact Cars,Rear-Wheel Drive,Automatic 6-spd,Premium Gasoline,8,5.0,83,0,14.9149,18.4271,22.0473,30.7,17.4561,505,3,3,Automatic
633,33483,BMW,640i Coupe,2014,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,87,0,21.5739,27.4506,31.7904,45.7986,25.2213,353,6,6,Automatic
634,33484,BMW,640i Convertible,2014,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,88,0,19.8856,25.1122,29.8098,42.6454,23.3897,378,6,6,Automatic
635,33485,BMW,650i xDrive Coupe,2014,Subcompact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,8,4.4,87,0,16.2306,20.1683,23.771,33.2973,18.9332,469,4,4,Automatic
636,33486,BMW,650i xDrive Convertible,2014,Subcompact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,8,4.4,88,0,15.9304,19.7692,23.8308,33.388000000000005,18.7237,469,4,4,Automatic
637,33487,BMW,640i Gran Coupe,2014,Compact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,0,97,19.8856,25.1122,29.8098,42.6454,23.3897,378,6,6,Automatic
638,33488,BMW,650i xDrive Gran Coupe,2014,Compact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,8,4.4,0,97,15.9304,19.7692,23.8308,33.388000000000005,18.7237,469,4,4,Automatic
639,33489,Kia,Forte,2014,Midsize Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,2.0,0,96,23.962,30.8195,34.6832,50.4847,27.8338,318,7,7,Automatic
640,33490,Kia,Forte,2014,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.0,0,96,24.0534,30.9499,33.7711,48.9967,27.6313,322,7,7,Manual
641,33491,BMW,X1 xDrive35i,2014,Large Cars,All-Wheel Drive,Automatic (S6),Premium Gasoline,6,3.0,0,0,17.8951,22.4,26.2583,37.1,20.889,424,5,5,Automatic
642,33492,Kia,Cadenza,2014,Large Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,6,3.3,0,106,18.5539,23.4,28.0665,37.5,21.893,404,5,5,Automatic
643,33502,BMW,320i,2013,Compact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,96,23.4434,30.0817,34.9984,51.0013,27.5342,324,7,7,Automatic
644,33503,Honda,Civic Natural Gas,2013,Compact Cars,Front-Wheel Drive,Automatic 5-spd,Natural Gas,4,1.8,0,95,26.6826,34.4988,37.9706,53.95,30.8034,218,8,10,Automatic
645,33504,Honda,Civic,2013,Compact Cars,Front-Wheel Drive,Automatic 5-spd,Regular Gasoline,4,1.8,83,95,27.861,36.4794,38.5216,55.5375,31.8242,279,8,8,Automatic
646,33505,Honda,Civic,2013,Compact Cars,Front-Wheel Drive,Manual 5-spd,Regular Gasoline,4,1.8,83,95,27.8072,36.4,35.4237,51.7,30.7859,288,8,8,Manual
647,33506,Honda,Civic HF,2013,Compact Cars,Front-Wheel Drive,Automatic 5-spd,Regular Gasoline,4,1.8,0,95,28.83,37.9179,40.955,59.0136,33.2612,265,8,8,Automatic
648,33507,Honda,Civic Hybrid,2013,Compact Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,1.5,0,95,42.9961,60.5262,44.4398,66.4533,43.63399999999999,200,10,10,Automatic
649,33510,BMW,640i xDrive Coupe,2014,Subcompact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,87,0,19.786,24.9753,28.6847,40.8737,22.9963,384,6,6,Automatic
650,33511,BMW,640i xDrive Convertible,2014,Subcompact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,88,0,19.786,24.9753,28.6847,40.8737,22.9963,384,6,6,Automatic
651,33512,BMW,650i Coupe,2014,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,4.4,87,0,16.7177,20.818,24.6666,34.6589,19.5532,456,5,5,Automatic
652,33513,BMW,650i Convertible,2014,Subcompact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,4.4,88,0,16.7177,20.818,24.6666,34.6589,19.5532,456,5,5,Automatic
653,33514,Bentley,Continental GT,2014,Compact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,12,6.0,89,0,12.4737,15.4,21.0866,28.3,15.2827,580,2,2,Automatic
654,33515,BMW,640i xDrive Gran Coupe,2014,Compact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,6,3.0,0,97,19.786,24.9753,28.6847,40.8737,22.9963,384,6,6,Automatic
655,33516,BMW,650i Gran Coupe,2014,Compact Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,8,4.4,0,97,16.7177,20.818,24.6666,34.6589,19.5532,456,5,5,Automatic
656,33517,Acura,RLX,2014,Midsize Cars,Front-Wheel Drive,Automatic (S6),Premium Gasoline,6,3.5,0,102,19.8003,24.995,30.1602,43.2,23.4205,380,6,6,Automatic
657,33518,Kia,Forte Eco,2014,Midsize Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,1.8,0,96,25.5332,33.0761,34.4627,50.1242,28.9033,308,7,7,Automatic
658,33519,Kia,Forte,2014,Midsize Cars,Front-Wheel Drive,Automatic 6-spd,Regular Gasoline,4,1.8,0,96,24.4012,31.4471,34.8309,50.7267,28.2012,314,7,7,Automatic
659,33520,Kia,Forte,2014,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,1.8,0,96,25.1342,32.5,35.909,52.5,29.0578,305,7,7,Manual
660,33521,BMW,X1 xDrive28i,2014,Large Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,0,22.1342,28.2345,31.8707,45.9274,25.6621,346,7,7,Automatic
661,33527,Dodge,Dart,2013,Midsize Cars,Front-Wheel Drive,Manual 6-spd,Regular Gasoline,4,2.4,0,0,22.8902,29.2986,32.6304,47.1494,26.442,336,7,7,Manual
662,33528,Hyundai,Sonata Hybrid Limited,2013,Midsize Cars,Front-Wheel Drive,Automatic (AM6),Regular Gasoline,4,2.4,0,104,35.1967,47.7,38.251,56.4,36.5085,245,9,9,Automatic
663,33529,Hyundai,Sonata Hybrid,2013,Midsize Cars,Front-Wheel Drive,Automatic (AM6),Regular Gasoline,4,2.4,0,104,35.386,48.0,38.37,56.6,36.6693,242,9,9,Automatic
664,33530,Kia,Optima Hybrid EX,2013,Midsize Cars,Front-Wheel Drive,Automatic (AM6),Regular Gasoline,4,2.4,0,102,34.7536,47.0,37.5346,55.2,35.9523,247,9,9,Automatic
665,33531,Kia,Optima Hybrid,2013,Midsize Cars,Front-Wheel Drive,Automatic (AM6),Regular Gasoline,4,2.4,0,102,35.386,48.0,38.37,56.6,36.6693,242,9,9,Automatic
666,33540,Bentley,Continental GTC,2014,Subcompact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,12,6.0,86,0,12.0228,14.4,20.0478,26.7,14.6643,604,2,2,Automatic
667,33541,Bentley,Continental GT Speed Convertible,2014,Subcompact Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,12,6.0,86,0,12.0228,14.4,20.0478,26.7,14.6643,604,2,2,Automatic
668,33542,BMW,M6 Coupe,2014,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,8,4.4,87,0,14.6582,18.0898,21.5792,30.0,17.1306,517,3,3,Manual
669,33543,BMW,M6 Coupe,2014,Subcompact Cars,Rear-Wheel Drive,Automatic (AM-S7),Premium Gasoline,8,4.4,87,0,13.6682,16.7956,20.3852,28.2246,16.0477,552,3,3,Automatic
670,33544,BMW,M6 Convertible,2014,Subcompact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,8,4.4,88,0,14.6582,18.0898,21.5792,30.0,17.1306,517,3,3,Manual
671,33545,BMW,M6 Convertible,2014,Subcompact Cars,Rear-Wheel Drive,Automatic (AM-S7),Premium Gasoline,8,4.4,88,0,13.6682,16.7956,20.3852,28.2246,16.0477,552,3,3,Automatic
672,33546,BMW,M6 Gran Coupe,2014,Compact Cars,Rear-Wheel Drive,Manual 6-spd,Premium Gasoline,8,4.4,0,97,14.6582,18.0898,21.5792,30.0,17.1306,517,3,3,Manual
673,33547,BMW,M6 Gran Coupe,2014,Compact Cars,Rear-Wheel Drive,Automatic (AM-S7),Premium Gasoline,8,4.4,0,97,13.6682,16.7956,20.3852,28.2246,16.0477,552,3,3,Automatic
674,33548,Bentley,Flying Spur,2014,Midsize Cars,All-Wheel Drive,Automatic (S8),Premium Gasoline,12,6.0,102,0,12.0228,14.4,20.0478,26.7,14.6643,604,2,2,Automatic
675,33549,Mercedes-Benz,E350 4matic,2014,Midsize Cars,4-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,0,98,19.5853,24.7,26.7844,37.9,22.2801,401,5,5,Automatic
676,33550,Mercedes-Benz,E350,2014,Midsize Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,0,98,20.4572,25.9,29.5212,41.1,23.7368,377,6,6,Automatic
677,33551,Mercedes-Benz,E350,2014,Midsize Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,6,3.5,0,98,19.9584,25.2,28.8805,40.5,23.181,384,6,6,Automatic
678,33552,BMW,X1 sDrive28i,2014,Large Cars,Rear-Wheel Drive,Automatic (S8),Premium Gasoline,4,2.0,0,0,22.9011,29.314,32.7919,47.41,26.4976,335,7,7,Automatic
679,33557,Honda,Accord Plug-in Hybrid,2014,Midsize Cars,Front-Wheel Drive,Automatic (variable gear ratios),Regular Gasoline,4,2.0,0,103,46.6172,64.8901,45.5569,65.4497,46.13399999999999,130,10,10,Automatic
680,33564,Jaguar,XK Convertible,2014,Minicompact Cars,Rear-Wheel Drive,Automatic (S6),Premium Gasoline,8,5.0,74,0,15.6519,19.4,22.1807,30.9,18.0416,489,4,4,Automatic
681,33565,Jaguar,XK,2014,Minicompact Cars,Rear-Wheel Drive,Automatic (S6),Premium Gasoline,8,5.0,74,0,15.1979,18.8,21.6461,30.1,17.5506,508,4,4,Automatic
682,33566,Acura,ILX,2014,Compact Cars,Front-Wheel Drive,Automatic (S5),Premium Gasoline,4,2.0,0,89,23.5971,30.3,34.2029,49.7,27.4238,322,7,7,Automatic
683,33567,Acura,ILX,2014,Compact Cars,Front-Wheel Drive,Manual 6-spd,Premium Gasoline,4,2.4,0,89,21.8,26.7,31.0,42.9,25.3358,361,6,6,Manual
684,33568,Mercedes-Benz,CLS550,2014,Compact Cars,Rear-Wheel Drive,Automatic 7-spd,Premium Gasoline,8,4.7,0,92,17.3756,21.7,25.0863,35.3,20.1647,443,5,5,Automatic
